# file...... csv_output/pv_triplex_meter_active_power.csv
# date...... Mon Jun 18 11:06:45 2018
# user...... Kapil.Duwadi
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_power_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 01:53:00 PST,2299.116297,1181.708633,2036.411655,777.094224,577.042084,1718.492184,1003.804303,2078.154928,2568.939284,372.169003,1287.435630,358.203346
2014-06-22 01:54:00 PST,1754.626108,1181.708633,2036.411655,777.094224,577.042084,1718.492184,1003.804303,2078.154928,2568.939284,372.169003,1287.435630,358.203346
2014-06-22 01:55:00 PST,1754.626108,1181.708633,2036.411655,777.094224,577.042084,1132.779192,1003.804303,2078.154928,2568.939284,372.169003,1287.435630,358.203346
2014-06-22 01:56:00 PST,1754.626108,519.484433,2036.411655,777.094224,1089.076949,1132.779192,1003.804303,2578.838495,2925.256917,372.169003,1287.435630,358.203346
2014-06-22 01:57:00 PST,1754.626108,519.484433,2036.411655,390.619063,1089.076949,1132.779192,1374.842309,2578.838495,2925.256917,372.169003,1733.560537,358.203346
2014-06-22 01:58:00 PST,1754.626108,519.484433,2036.411655,390.619063,1089.076949,1727.590279,1374.842309,2578.838495,2925.256917,1286.680542,1733.560537,358.203346
2014-06-22 01:59:00 PST,1754.626108,1017.314871,1496.794594,390.619063,512.034865,1727.590279,838.873496,2578.838495,2925.256917,1286.680542,1733.560537,358.203346
2014-06-22 02:00:00 PST,1754.626108,1017.314871,1496.794594,390.619063,512.034865,1727.590279,838.873496,2578.838495,2925.256917,914.511539,1733.560537,358.203346
2014-06-22 02:01:00 PST,1754.626108,1401.862555,1496.794594,935.425235,512.034865,1727.590279,838.873496,2578.838495,2925.256917,914.511539,1733.560537,358.203346
2014-06-22 02:02:00 PST,1264.040225,1401.862555,1496.794594,935.425235,512.034865,1727.590279,838.873496,2578.838495,2925.256917,914.511540,1228.526531,358.203346
2014-06-22 02:03:00 PST,1264.040225,1401.862555,1496.794594,935.425235,1213.060985,1727.590279,838.873496,2578.838495,2925.256917,914.511540,1228.526531,358.203346
2014-06-22 02:04:00 PST,1264.040225,1401.862555,1496.794594,544.806172,1213.060985,1727.590279,838.873496,2578.838495,2925.256917,1426.761661,1228.526531,358.203346
2014-06-22 02:05:00 PST,1264.040225,1401.862555,1496.794594,544.806172,1213.060985,1727.590279,1335.998049,2578.838495,2925.256917,1426.761661,1228.526531,358.203346
2014-06-22 02:06:00 PST,1264.040225,1401.862555,1496.794594,544.806172,1699.380291,1727.590279,1335.998049,2578.838495,2925.256917,1426.761661,1228.526531,358.203346
2014-06-22 02:07:00 PST,1264.040225,1792.153809,1496.794594,931.281333,1699.380291,1727.590279,1335.998049,2578.838495,2925.256917,1426.761661,1228.526531,358.203346
2014-06-22 02:08:00 PST,1264.040225,1792.153809,1956.304570,1359.907684,1699.380291,1727.590279,1335.998049,2578.838495,2919.033180,1426.761661,1228.526531,358.203346
2014-06-22 02:09:00 PST,1264.040225,1792.153809,1956.304570,1359.907684,1699.380291,1727.590279,1833.122603,2578.838495,2919.033180,1426.761661,1228.526531,358.203346
2014-06-22 02:10:00 PST,1264.040225,1792.153809,1956.304570,1923.189079,1187.345426,1227.484267,1833.122603,2578.838495,2919.033180,1426.761661,1638.230002,358.203346
2014-06-22 02:11:00 PST,1723.514185,1792.153809,1956.304570,2339.205125,1187.345426,1227.484267,1365.287113,2602.156902,2919.033180,1426.761661,1638.230002,358.203346
2014-06-22 02:12:00 PST,1723.514185,1707.683124,1956.304570,2339.205125,1187.345426,1227.484267,1365.287113,2602.156902,2919.033180,1426.761661,1638.230002,358.203346
2014-06-22 02:13:00 PST,1723.514185,1707.683124,1956.304570,2339.205125,1771.274821,1227.484267,1365.287113,2602.156902,2919.033180,1426.761661,1638.230002,358.203346
2014-06-22 02:14:00 PST,1723.514185,1707.683124,1399.981434,2339.205125,1771.274821,1227.484267,1365.287113,2602.156902,2919.033180,1787.360770,1638.230002,358.203346
2014-06-22 02:15:00 PST,2128.422958,1707.683124,1399.981434,2339.205125,1771.274821,1227.484267,1365.287113,2602.156902,2919.033180,1787.360770,1638.230002,358.203346
2014-06-22 02:16:00 PST,2128.422958,1707.683124,1399.981434,2339.205125,1771.274821,1227.484267,1365.287113,2671.723742,2919.033180,1787.360770,1247.029190,358.203346
