# file...... csv_output/pv_triplex_meter_voltage.csv
# date...... Sun Jun 17 20:09:01 2018
# user...... kapil
# host...... (null)
# group..... groupid=House_Meter
# property.. measured_voltage_A
# limit..... 0
# interval.. 60
# timestamp,meter_PV_N6A_DH1,meter_PV_N6A_DH2,meter_PV_N6A_DH3,meter_PV_N6A_DH4,meter_PV_N6A_DH5,meter_PV_N6A_DH6,meter_PV_N6A_DH7,meter_PV_N6A_DH8,meter_PV_N6A_DH9,meter_PV_N6A_DH10,meter_PV_N6A_DH11,meter_PV_N6A_DH12
2014-06-22 11:40:00 PST,247.898809,247.777913,249.665639,249.790527,250.961812,250.947546,251.711453,251.711453,251.922746,251.843905,252.044967,252.130433
2014-06-22 11:41:00 PST,247.883503,247.762599,249.634462,249.759366,250.884799,250.908228,251.670668,251.670668,251.818854,251.793431,252.002800,252.088312
2014-06-22 11:42:00 PST,247.883042,247.762138,249.633806,249.758711,250.884286,250.907603,251.670025,251.670025,251.818218,251.792639,252.002175,252.087691
2014-06-22 11:43:00 PST,247.898660,247.823712,249.636957,249.727586,250.867525,250.955306,251.685119,251.685119,251.841161,251.847010,252.021200,252.106618
2014-06-22 11:44:00 PST,247.877766,247.760989,249.621093,249.711729,250.858526,250.946301,251.678736,251.678736,251.836438,251.842235,252.017066,252.102596
2014-06-22 11:45:00 PST,247.916380,247.847838,249.669930,249.760548,250.980034,250.952413,251.732890,251.732890,251.954139,251.911694,252.127174,252.176373
2014-06-22 11:46:00 PST,247.972253,247.865850,249.683007,249.773620,250.986979,250.959471,251.737391,251.737391,251.957317,251.914869,252.129515,252.178705
2014-06-22 11:47:00 PST,247.965527,247.859122,249.669427,249.760045,250.969935,250.942348,251.711438,251.666632,251.940674,251.925131,252.104869,252.129839
2014-06-22 11:48:00 PST,247.835747,247.816252,249.637267,249.727896,250.951973,250.924490,251.698965,251.654317,251.931478,251.915755,252.097163,252.122148
2014-06-22 11:49:00 PST,247.821613,247.760294,249.635394,249.726025,250.960806,250.933321,251.720331,251.675515,251.969509,251.991483,252.140355,252.191566
2014-06-22 11:50:00 PST,247.827166,247.765848,249.655942,249.737700,250.971307,250.943677,251.733520,251.688853,252.013158,252.010449,252.156155,252.207298
2014-06-22 11:51:00 PST,247.826709,247.765391,249.655295,249.737053,250.970649,250.943177,251.732973,251.688332,252.012403,252.009816,252.155382,252.206582
2014-06-22 11:52:00 PST,247.833672,247.761105,249.676857,249.814405,250.941169,250.944254,251.733436,251.688733,252.012563,252.010034,252.155465,252.206568
2014-06-22 11:53:00 PST,247.753953,247.734952,249.657766,249.795323,250.931204,250.934238,251.727506,251.682836,252.009721,252.007193,252.187827,252.178683
2014-06-22 11:54:00 PST,247.750057,247.731055,249.668898,249.787582,250.911568,250.870901,251.714101,251.669457,251.999743,251.997225,252.179385,252.170394
2014-06-22 11:55:00 PST,247.824155,247.776473,249.787966,249.890686,250.998406,250.920215,251.739992,251.695348,252.007744,252.005199,252.137482,252.161997
2014-06-22 11:56:00 PST,247.814883,247.760795,249.773288,249.876014,250.981597,250.903458,251.681534,251.670713,251.988535,251.986003,252.120082,252.141240
2014-06-22 11:57:00 PST,247.862212,247.770232,249.768747,249.871475,250.966120,250.851246,251.670839,251.660111,251.980625,251.978083,252.113510,252.134616
2014-06-22 11:58:00 PST,247.865305,247.773326,249.775432,249.878157,250.974864,250.860022,251.684695,251.673998,252.002587,252.031374,252.131523,252.152684
2014-06-22 11:59:00 PST,247.851619,247.759634,249.747645,249.850382,250.939756,250.787591,251.650456,251.611262,251.977407,252.006212,252.110467,252.131564
2014-06-22 12:00:00 PST,247.844932,247.752945,249.734121,249.836863,250.922756,250.770565,251.624399,251.585298,251.937297,251.934419,252.064764,252.058257
2014-06-22 12:01:00 PST,247.844471,247.752485,249.733465,249.836207,250.922221,250.770020,251.623766,251.584520,251.936503,251.933667,252.064131,252.057558
2014-06-22 12:02:00 PST,247.834928,247.742937,249.762147,249.818283,250.839103,250.724199,251.558205,251.518963,251.745186,251.835902,251.924658,251.957872
2014-06-22 12:03:00 PST,247.847368,247.755382,249.844070,249.845520,250.846499,250.731543,251.552532,251.513323,251.726206,251.816820,251.846223,251.922493
2014-06-22 12:04:00 PST,247.895391,247.763175,249.836233,249.837683,250.827608,250.712644,251.518440,251.479264,251.670898,251.724064,251.779241,251.809463
2014-06-22 12:05:00 PST,247.878908,247.746684,249.804632,249.759457,250.813780,250.698811,251.515508,251.476300,251.708799,251.732171,251.785344,251.815523
2014-06-22 12:06:00 PST,247.856993,247.724756,249.761899,249.663616,250.789278,250.674299,251.498115,251.458853,251.695955,251.719368,251.778700,251.805561
2014-06-22 12:07:00 PST,247.777051,247.691515,249.725586,249.627288,250.756975,250.641984,251.412504,251.419054,251.665670,251.689076,251.752755,251.779628
2014-06-22 12:08:00 PST,247.765725,247.680185,249.704407,249.606100,250.696936,250.616701,251.393969,251.400477,251.651043,251.674402,251.739862,251.766733
2014-06-22 12:09:00 PST,247.775365,247.689828,249.726011,249.663143,250.707389,250.627215,251.399601,251.406278,251.653978,251.677390,251.741485,251.768413
2014-06-22 12:10:00 PST,247.759117,247.673574,249.658453,249.631986,250.688734,250.608586,251.385633,251.392196,251.642622,251.665923,251.731451,251.758323
2014-06-22 12:11:00 PST,247.750113,247.664567,249.591605,249.649889,250.678238,250.597936,251.376990,251.383522,251.635149,251.658463,251.724535,251.751411
2014-06-22 12:12:00 PST,247.744056,247.658507,249.581158,249.639444,250.666589,250.586376,251.361149,251.367652,251.612516,251.610864,251.704856,251.731754
2014-06-22 12:13:00 PST,247.768126,247.682585,249.662446,249.690662,250.754826,250.637377,251.411632,251.446746,251.658804,251.684447,251.742584,251.769455
2014-06-22 12:14:00 PST,247.765174,247.679632,249.658446,249.686663,250.751534,250.633963,251.370051,251.443634,251.676490,251.733569,251.768848,251.823451
2014-06-22 12:15:00 PST,247.737011,247.651458,249.561825,249.631172,250.673725,250.586867,251.291467,251.403510,251.656491,251.741001,251.751433,251.806003
2014-06-22 12:16:00 PST,247.729400,247.638336,249.551706,249.621056,250.664069,250.582828,251.276463,251.388456,251.633696,251.690878,251.731666,251.786301
2014-06-22 12:17:00 PST,247.644659,247.623720,249.609540,249.637763,250.714308,250.602376,251.290249,251.402237,251.645426,251.702617,251.753291,251.799168
2014-06-22 12:18:00 PST,247.648097,247.627159,249.618665,249.646886,250.727550,250.615712,251.312967,251.424948,251.717201,251.740407,251.825347,251.842425
2014-06-22 12:19:00 PST,247.644951,247.621986,249.615561,249.643783,250.725857,250.608522,251.315702,251.427686,251.725682,251.748822,251.842244,251.883663
2014-06-22 12:20:00 PST,247.638699,247.615733,249.604708,249.632931,250.713766,250.596381,251.298974,251.410961,251.701965,251.725194,251.807339,251.816045
2014-06-22 12:21:00 PST,247.646471,247.623505,249.622619,249.650840,250.765413,250.620851,251.358520,251.436459,251.686711,251.739770,251.831086,251.867543
2014-06-22 12:22:00 PST,247.646624,247.623659,249.624987,249.653208,250.770227,250.625551,251.367895,251.445859,251.703636,251.756584,251.859529,251.930470
2014-06-22 12:23:00 PST,247.643634,247.620668,249.620862,249.649083,250.766613,250.622826,251.364101,251.442066,251.699511,251.752552,251.855446,251.926371
2014-06-22 12:24:00 PST,247.573427,247.595460,249.600034,249.628258,250.753668,250.609851,251.353861,251.431838,251.690934,251.743977,251.847400,251.918409
2014-06-22 12:25:00 PST,247.573488,247.595520,249.602209,249.630433,250.758229,250.614436,251.362773,251.440739,251.706977,251.760018,251.908527,251.945826
2014-06-22 12:26:00 PST,247.582030,247.604062,249.657963,249.649766,250.765262,250.615116,251.366267,251.444233,251.708463,251.761503,251.908769,251.946172
2014-06-22 12:27:00 PST,247.580447,247.602479,249.656714,249.648517,250.765406,250.622022,251.364823,251.442789,251.706204,251.759244,251.906258,251.943516
2014-06-22 12:28:00 PST,247.583075,247.608017,249.614843,249.700798,250.773931,250.630621,251.380118,251.458080,251.702064,251.784963,252.004349,252.048049
2014-06-22 12:29:00 PST,247.599086,247.624026,249.649405,249.788413,250.791517,250.648233,251.390645,251.468605,251.708719,251.791572,252.008987,252.052634
2014-06-22 12:30:00 PST,247.652532,247.784297,249.692616,249.831600,250.820246,250.676896,251.418516,251.496469,251.742416,251.862710,252.036322,252.079904
2014-06-22 12:31:00 PST,247.644826,247.776596,249.678945,249.817937,250.733334,250.661279,251.511034,251.512104,251.752536,251.872855,252.043932,252.087525
2014-06-22 12:32:00 PST,247.662681,247.842398,249.737189,249.792211,250.723493,250.645596,251.486467,251.457553,251.725073,251.845473,252.008726,252.026162
2014-06-22 12:33:00 PST,247.641658,247.821391,249.646833,249.751350,250.699421,250.621470,251.468488,251.439621,251.710764,251.831166,251.996205,252.013596
2014-06-22 12:34:00 PST,247.624617,247.804363,249.613900,249.718432,250.616180,250.581374,251.431171,251.402302,251.669334,251.789777,251.902873,251.960684
2014-06-22 12:35:00 PST,247.617903,247.797655,249.602103,249.706640,250.602858,250.568009,251.412640,251.383676,251.642706,251.732486,251.880014,251.937791
2014-06-22 12:36:00 PST,247.635743,247.853834,249.616149,249.720681,250.612377,250.577479,251.422766,251.393891,251.696486,251.746278,251.879976,251.913091
2014-06-22 12:37:00 PST,247.638683,247.856772,249.624269,249.728797,250.624465,250.596470,251.409703,251.410971,251.792469,251.788579,251.928824,251.994604
2014-06-22 12:38:00 PST,247.631788,247.849884,249.612079,249.716613,250.610623,250.582638,251.390471,251.391666,251.764595,251.760665,251.847673,251.953065
2014-06-22 12:39:00 PST,247.623319,247.841423,249.596834,249.666679,250.642007,250.583325,251.389495,251.390572,251.762578,251.758615,251.845385,251.950729
2014-06-22 12:40:00 PST,247.596099,247.765078,249.574487,249.644339,250.628173,250.569452,251.378565,251.379791,251.753514,251.749584,251.837071,251.942534
2014-06-22 12:41:00 PST,247.599965,247.764243,249.571766,249.641619,250.625198,250.566470,251.375246,251.376441,251.749762,251.745916,251.833301,251.938670
2014-06-22 12:42:00 PST,247.547314,247.673142,249.490645,249.525801,250.552188,250.493510,251.283193,251.189531,251.671248,251.640634,251.767076,251.872597
2014-06-22 12:43:00 PST,247.551391,247.677218,249.501017,249.536172,250.567062,250.508391,251.354208,251.214682,251.688320,251.657582,251.780506,251.886035
2014-06-22 12:44:00 PST,247.526657,247.652497,249.452589,249.438266,250.533402,250.474667,251.321529,251.182128,251.651051,251.588468,251.748826,251.854376
2014-06-22 12:45:00 PST,247.523509,247.649350,249.448146,249.433823,250.529505,250.470709,251.317563,251.178055,251.646871,251.584425,251.744594,251.850146
2014-06-22 12:46:00 PST,247.502976,247.628828,249.408370,249.346011,250.506099,250.447415,251.300255,251.160713,251.633109,251.570511,251.732546,251.837942
2014-06-22 12:47:00 PST,247.512866,247.677206,249.405989,249.343629,250.494664,250.421871,251.285482,251.145936,251.612639,251.520046,251.729482,251.824669
2014-06-22 12:48:00 PST,247.509712,247.674053,249.401535,249.339174,250.490683,250.417906,251.281440,251.141864,251.608688,251.516038,251.725503,251.820713
2014-06-22 12:49:00 PST,247.488873,247.610207,249.388461,249.326096,250.487148,250.414374,251.285325,251.145777,251.651579,251.529166,251.735523,251.830764
2014-06-22 12:50:00 PST,247.490487,247.611821,249.393774,249.331410,250.495645,250.422779,251.300458,251.190990,251.661548,251.539095,251.743155,251.838394
2014-06-22 12:51:00 PST,247.478398,247.599738,249.371105,249.308736,250.430857,250.395689,251.280552,251.171118,251.645823,251.523357,251.729369,251.824544
2014-06-22 12:52:00 PST,247.468186,247.541262,249.430376,249.320455,250.434990,250.407197,251.276637,251.167132,251.633864,251.511425,251.707746,251.778274
2014-06-22 12:53:00 PST,247.464464,247.520458,249.323597,249.269218,250.396480,250.368695,251.235837,251.089564,251.602921,251.480415,251.681286,251.751791
2014-06-22 12:54:00 PST,247.463767,247.519761,249.324153,249.269774,250.398963,250.371178,251.271663,251.095276,251.598022,251.475452,251.665501,251.711446
2014-06-22 12:55:00 PST,247.457379,247.474780,249.378749,249.283210,250.406099,250.378287,251.276964,251.100455,251.603360,251.508251,251.634502,251.704499
2014-06-22 12:56:00 PST,247.447006,247.464408,249.359593,249.264046,250.352751,250.355595,251.260352,251.083893,251.620227,251.495129,251.571945,251.677450
2014-06-22 12:57:00 PST,247.475009,247.532053,249.378640,249.283100,250.365950,250.368772,251.274235,251.142547,251.577658,251.489581,251.566648,251.672111
2014-06-22 12:58:00 PST,247.471859,247.528904,249.374201,249.278659,250.362027,250.364825,251.270191,251.138558,251.573630,251.485628,251.562644,251.668010
2014-06-22 12:59:00 PST,247.447609,247.504660,249.285517,249.231254,250.325368,250.328259,251.191575,251.098401,251.543351,251.455228,251.536541,251.641951
2014-06-22 13:00:00 PST,247.431955,247.493478,249.252806,249.164530,250.302374,250.305267,251.169313,251.076098,251.517869,251.429737,251.503661,251.584400
2014-06-22 13:01:00 PST,247.484097,247.509042,249.263160,249.174888,250.307656,250.338428,251.158219,251.028151,251.508652,251.420572,251.495431,251.576144
2014-06-22 13:02:00 PST,247.637022,247.545031,249.223651,249.143050,250.350137,250.351963,251.172603,251.042567,251.527803,251.466564,251.510516,251.591215
2014-06-22 13:03:00 PST,247.651938,247.559952,249.256729,249.209778,250.376578,250.378416,251.204424,251.074397,251.572665,251.543279,251.596288,251.642680
2014-06-22 13:04:00 PST,247.639991,247.509411,249.259672,249.212721,250.392757,250.394596,251.238805,251.155115,251.608958,251.579545,251.682709,251.689387
2014-06-22 13:05:00 PST,247.549373,247.481820,249.202525,249.247203,250.392526,250.430080,251.229928,251.146188,251.591569,251.562222,251.654093,251.631308
2014-06-22 13:06:00 PST,247.607521,247.504132,249.227813,249.272487,250.455148,250.454975,251.245033,251.161282,251.600981,251.571543,251.661019,251.638272
2014-06-22 13:07:00 PST,247.595702,247.492307,249.206306,249.250984,250.397685,250.429947,251.226217,251.142387,251.585689,251.556345,251.647375,251.624534
2014-06-22 13:08:00 PST,247.611837,247.557678,249.210628,249.255305,250.392658,250.375383,251.238586,251.154739,251.656233,251.620611,251.674310,251.651567
2014-06-22 13:09:00 PST,247.612863,247.558703,249.215372,249.260049,250.400881,250.383654,251.254126,251.207160,251.663868,251.628235,251.676747,251.647553
2014-06-22 13:10:00 PST,247.605839,247.551678,249.203590,249.248269,250.388218,250.370993,251.237058,251.190103,251.640339,251.604573,251.612804,251.613548
2014-06-22 13:11:00 PST,247.592245,247.538080,249.178341,249.223025,250.358404,250.341197,251.155499,251.146631,251.595632,251.534936,251.567488,251.573316
2014-06-22 13:12:00 PST,247.575023,247.520854,249.111443,249.190603,250.337656,250.320483,251.138537,251.129576,251.555558,251.519318,251.588245,251.569932
2014-06-22 13:13:00 PST,247.550249,247.454191,249.090201,249.169368,250.323996,250.306765,251.127325,251.118421,251.545706,251.509451,251.579016,251.560766
2014-06-22 13:14:00 PST,247.544659,247.448598,249.081376,249.160547,250.315075,250.297856,251.116115,251.107304,251.531264,251.520118,251.500542,251.527703
2014-06-22 13:15:00 PST,247.535896,247.439831,249.066264,249.116058,250.313664,250.296548,251.165539,251.118285,251.537634,251.526449,251.504896,251.532089
2014-06-22 13:16:00 PST,247.531728,247.435661,249.060376,249.110172,250.308501,250.291386,251.160190,251.112815,251.532105,251.520862,251.499387,251.526454
2014-06-22 13:17:00 PST,247.517981,247.374874,249.065066,249.114860,250.329124,250.311917,251.202926,251.241108,251.561643,251.550507,251.523021,251.550231
2014-06-22 13:18:00 PST,247.520929,247.377823,249.073525,249.158115,250.323648,250.306440,251.184976,251.188542,251.547075,251.535842,251.509769,251.536982
2014-06-22 13:19:00 PST,247.510206,247.367093,249.054212,249.138809,250.301398,250.284258,251.111891,251.156832,251.522406,251.511186,251.488353,251.515479
2014-06-22 13:20:00 PST,247.539288,247.396191,249.171649,249.200581,250.395065,250.335429,251.151651,251.196558,251.559825,251.548640,251.564493,251.559767
2014-06-22 13:21:00 PST,247.630266,247.529110,249.382331,249.475259,250.569811,250.444800,251.224214,251.269110,251.611242,251.600002,251.606135,251.601457
2014-06-22 13:22:00 PST,247.710643,247.562753,249.465024,249.516657,250.590474,250.465488,251.236460,251.281359,251.618505,251.607419,251.611295,251.606542
2014-06-22 13:23:00 PST,247.704037,247.556143,249.421698,249.505975,250.596521,250.484665,251.252816,251.297733,251.650010,251.668897,251.649400,251.674233
2014-06-22 13:24:00 PST,247.708411,247.560518,249.433245,249.517518,250.613406,250.537955,251.262380,251.307330,251.655472,251.674317,251.652976,251.677768
2014-06-22 13:25:00 PST,247.693381,247.545479,249.414012,249.436500,250.603888,250.528378,251.266005,251.310897,251.673913,251.692757,251.721544,251.741043
2014-06-22 13:26:00 PST,247.715695,247.616082,249.431505,249.453992,250.615730,250.540224,251.278558,251.323542,251.715558,251.709995,251.734697,251.754234
2014-06-22 13:27:00 PST,247.719928,247.620317,249.442872,249.465358,250.632468,250.556925,251.345348,251.352125,251.742697,251.737164,251.767298,251.811524
2014-06-22 13:28:00 PST,247.679844,247.580217,249.363883,249.299637,250.551525,250.504770,251.313138,251.319887,251.744626,251.719604,251.751616,251.795801
2014-06-22 13:29:00 PST,247.694107,247.594484,249.395628,249.331390,250.594105,250.625936,251.339965,251.346737,251.762478,251.737464,251.764205,251.809320
2014-06-22 13:30:00 PST,247.670589,247.522670,249.381061,249.316819,250.590582,250.622316,251.345649,251.352456,251.779504,251.754491,251.842919,251.842496
2014-06-22 13:31:00 PST,247.622998,247.425096,249.274887,249.254173,250.549385,250.581240,251.308702,251.315514,251.740627,251.688689,251.809519,251.809200
2014-06-22 13:32:00 PST,247.610986,247.413073,249.253131,249.203893,250.539197,250.570961,251.305605,251.312416,251.745271,251.693368,251.824024,251.849872
2014-06-22 13:33:00 PST,247.600400,247.402478,249.234197,249.184955,250.517511,250.511917,251.294505,251.301260,251.743500,251.691503,251.832460,251.882922
2014-06-22 13:34:00 PST,247.618487,247.420579,249.273611,249.258010,250.559163,250.581989,251.315907,251.322681,251.757498,251.705595,251.843083,251.893572
2014-06-22 13:35:00 PST,247.615022,247.412553,249.272127,249.256526,250.560657,250.583555,251.321953,251.328702,251.770407,251.718507,251.866596,251.948254
2014-06-22 13:36:00 PST,247.607455,247.404979,249.259225,249.243623,250.546530,250.569430,251.302727,251.309486,251.743415,251.691510,251.791980,251.909124
2014-06-22 13:37:00 PST,247.595508,247.393021,249.237144,249.255539,250.502752,250.498805,251.239812,251.209767,251.669365,251.617447,251.609240,251.809747
2014-06-22 13:38:00 PST,247.591319,247.388827,249.231210,249.249605,250.497445,250.493506,251.234463,251.204448,251.663579,251.611661,251.603645,251.804213
2014-06-22 13:39:00 PST,247.584069,247.381571,249.218980,249.237376,250.484200,250.480284,251.216566,251.186549,251.638601,251.559764,251.581936,251.782502
2014-06-22 13:40:00 PST,247.559362,247.356843,249.171103,249.189502,250.425618,250.372953,251.154528,251.087804,251.581497,251.475701,251.533385,251.733938
2014-06-22 13:41:00 PST,247.578775,247.414895,249.221210,249.206929,250.422535,250.369867,251.088391,251.067495,251.565238,251.459476,251.518852,251.719473
2014-06-22 13:42:00 PST,247.572253,247.408368,249.242919,249.195965,250.393490,250.340861,251.034684,250.966387,251.502343,251.364876,251.451750,251.621161
2014-06-22 13:43:00 PST,247.580546,247.416666,249.296782,249.215397,250.402250,250.349471,251.038747,250.970396,251.503584,251.366231,251.451956,251.621321
2014-06-22 13:44:00 PST,247.573153,247.409267,249.284262,249.202872,250.388484,250.335866,251.020415,250.951988,251.477922,251.340498,251.380949,251.584062
2014-06-22 13:45:00 PST,247.587967,247.462702,249.292489,249.211101,250.391137,250.338517,251.020241,250.951803,251.476178,251.338639,251.378603,251.581633
2014-06-22 13:46:00 PST,247.540358,247.366743,249.174708,249.147561,250.354169,250.301439,250.993336,250.924900,251.455018,251.317557,251.360013,251.563166
2014-06-22 13:47:00 PST,247.536179,247.362560,249.168802,249.141653,250.348901,250.296276,250.987827,250.919502,251.449507,251.312002,251.354527,251.557634
2014-06-22 13:48:00 PST,247.507770,247.289981,249.141598,249.114447,250.328295,250.275527,250.966324,250.897902,251.423814,251.286342,251.320568,251.497465
2014-06-22 13:49:00 PST,247.529437,247.311665,249.188261,249.214343,250.361480,250.308843,251.043150,250.933429,251.447984,251.310453,251.339617,251.516513
2014-06-22 13:50:00 PST,247.518695,247.300913,249.168928,249.195012,250.339311,250.286529,250.969920,250.901532,251.423367,251.285799,251.318090,251.495050
2014-06-22 13:51:00 PST,247.513049,247.295261,249.160032,249.186117,250.287732,250.313840,250.961986,250.893557,251.415880,251.278474,251.310983,251.487897
2014-06-22 13:52:00 PST,247.575660,247.294827,249.066827,249.147794,250.211190,250.317299,250.923399,250.854961,251.365816,251.164990,251.287211,251.451030
2014-06-22 13:53:00 PST,247.585010,247.304186,249.131919,249.169296,250.217393,250.323687,250.920865,250.852494,251.335668,251.154312,251.277416,251.441268
2014-06-22 13:54:00 PST,247.603880,247.323077,249.172906,249.238786,250.299082,250.362867,250.951484,250.920056,251.345743,251.164410,251.269907,251.400321
2014-06-22 13:55:00 PST,247.618500,247.337712,249.205199,249.323039,250.314713,250.378547,250.960418,250.928813,251.350585,251.169220,251.273093,251.403523
2014-06-22 13:56:00 PST,247.611694,247.330897,249.193928,249.311775,250.302649,250.366500,250.905107,250.912902,251.349549,251.199870,251.271268,251.401581
2014-06-22 13:57:00 PST,247.613484,247.332687,249.200191,249.318035,250.338071,250.376738,250.910267,250.918030,251.351675,251.201971,251.272023,251.402392
2014-06-22 13:58:00 PST,247.612057,247.331258,249.199872,249.317717,250.339882,250.405401,250.901604,250.887011,251.343822,251.194119,251.264472,251.394878
2014-06-22 13:59:00 PST,247.603369,247.322558,249.184706,249.302559,250.322879,250.388383,250.877982,250.860307,251.311674,251.127105,251.236712,251.367125
2014-06-22 14:00:00 PST,247.586541,247.305710,249.152898,249.270766,250.275004,250.350276,250.826800,250.762788,251.262921,251.078312,251.181430,251.280639
2014-06-22 14:01:00 PST,247.590336,247.352708,249.099304,249.253699,250.263500,250.338762,250.817288,250.753322,251.254321,251.069619,251.173345,251.272482
2014-06-22 14:02:00 PST,247.558128,247.271163,249.069606,249.224021,250.242762,250.318034,250.798346,250.734376,251.235569,251.050983,251.146319,251.252359
2014-06-22 14:03:00 PST,247.494239,247.245183,249.045448,249.199879,250.226056,250.301352,250.783764,250.719790,251.222299,251.037668,251.133551,251.239489
2014-06-22 14:04:00 PST,247.493657,247.258342,249.040063,249.194499,250.219541,250.294785,250.776110,250.712135,251.213802,251.029226,251.124714,251.230655
2014-06-22 14:05:00 PST,247.479390,247.244059,249.015515,249.169967,250.192428,250.267585,250.694997,250.674705,251.183893,250.999231,251.098237,251.204192
2014-06-22 14:06:00 PST,247.493203,247.257884,249.048114,249.237315,250.262249,250.294536,250.706350,250.685998,251.183728,250.979856,251.104865,251.204885
2014-06-22 14:07:00 PST,247.485894,247.250566,249.037787,249.226997,250.253030,250.285411,250.696872,250.676523,251.174337,250.970488,251.095406,251.195432
2014-06-22 14:08:00 PST,247.451902,247.216540,248.973385,249.081087,250.218490,250.250794,250.676921,250.656557,251.166904,250.963039,251.101330,251.232504
2014-06-22 14:09:00 PST,247.437716,247.202338,248.949131,249.056844,250.191736,250.175003,250.666233,250.645868,251.172091,250.979599,251.154987,251.250748
2014-06-22 14:10:00 PST,247.427140,247.191750,248.932105,249.039827,250.174188,250.157499,250.643466,250.623157,251.141783,250.949367,251.078313,251.208556
2014-06-22 14:11:00 PST,247.420837,247.183532,248.925141,249.032866,250.169694,250.116257,250.661442,250.688667,251.162555,250.996961,251.094090,251.224281
2014-06-22 14:12:00 PST,247.371822,247.134468,248.793636,248.896362,250.046352,250.033912,250.607325,250.634542,251.120405,250.954692,251.057236,251.187462
2014-06-22 14:13:00 PST,247.350634,247.113258,248.755164,248.857906,249.993018,249.929311,250.579056,250.606333,251.104994,250.926821,251.100968,251.190724
2014-06-22 14:14:00 PST,247.330560,247.093163,248.718966,248.821724,249.892489,249.879402,250.554368,250.581576,251.094707,250.943565,251.090485,251.180338
2014-06-22 14:15:00 PST,247.330406,247.093007,248.723251,248.826008,249.903694,249.890607,250.611126,250.598926,251.104553,250.953518,251.097073,251.186868
2014-06-22 14:16:00 PST,247.338788,247.101395,248.781377,248.847546,249.906493,249.904793,250.624875,250.612733,251.125312,251.001152,251.125645,251.206406
2014-06-22 14:17:00 PST,247.227569,247.026883,248.622452,248.689547,249.820782,249.819081,250.575225,250.563062,251.089658,250.938547,251.156491,251.194114
2014-06-22 14:18:00 PST,247.246242,247.095617,248.676771,248.646826,249.831960,249.830259,250.589416,250.597323,251.095548,250.944435,251.159611,251.197305
2014-06-22 14:19:00 PST,247.267806,247.117194,248.779896,248.694993,249.874670,249.872970,250.664126,250.667496,251.094193,250.911479,251.107121,251.179124
2014-06-22 14:20:00 PST,247.216991,247.159824,248.770659,248.685752,249.864395,249.862695,250.656601,250.660068,251.088491,250.912256,251.100703,251.172687
2014-06-22 14:21:00 PST,247.151862,247.094680,248.587280,248.558094,249.665389,249.709874,250.533431,250.501287,250.966298,250.751442,250.931153,251.048943
2014-06-22 14:22:00 PST,247.185611,247.090413,248.559101,248.493189,249.638824,249.683315,250.514601,250.480545,250.949942,250.735115,250.916354,251.034089
2014-06-22 14:23:00 PST,247.128397,246.983124,248.440288,248.413667,249.564145,249.608649,250.458051,250.378984,250.913583,250.698639,250.919125,251.012743
2014-06-22 14:24:00 PST,247.133558,246.988287,248.455221,248.428601,249.591350,249.694099,250.462484,250.383479,250.872663,250.687719,250.908268,251.001837
2014-06-22 14:25:00 PST,247.114013,246.968729,248.420093,248.393469,249.543065,249.645835,250.412939,250.291088,250.789381,250.643608,250.883661,251.008583
2014-06-22 14:26:00 PST,247.081009,246.935705,248.307084,248.331239,249.485995,249.588789,250.371362,250.249528,250.747763,250.602077,250.835465,250.933297
2014-06-22 14:27:00 PST,247.083746,246.938442,248.317240,248.341394,249.506060,249.630116,250.387368,250.265535,250.768209,250.622449,250.903261,250.964655
2014-06-22 14:28:00 PST,247.113182,246.967895,248.472276,248.405312,249.549624,249.673660,250.408997,250.287176,250.781320,250.635497,250.912388,250.973738
2014-06-22 14:29:00 PST,247.103002,246.957707,248.456204,248.385142,249.532686,249.656731,250.396123,250.274296,250.769154,250.623366,250.900472,250.961928
2014-06-22 14:30:00 PST,247.162562,247.114792,248.519313,248.489988,249.575618,249.699642,250.417334,250.295510,250.781784,250.636115,250.909423,250.970771
2014-06-22 14:31:00 PST,247.165941,247.118171,248.530823,248.501499,249.597757,249.721772,250.446851,250.361392,250.811392,250.665621,250.947055,251.042035
2014-06-22 14:32:00 PST,247.166643,247.118873,248.536851,248.507528,249.611600,249.735609,250.510837,250.381523,250.823523,250.677714,250.955349,251.050303
2014-06-22 14:33:00 PST,247.166589,247.167807,248.510132,248.480805,249.560618,249.630018,250.478555,250.349373,250.797180,250.651401,250.931582,251.026544
2014-06-22 14:34:00 PST,247.135939,247.137156,248.452682,248.369909,249.512397,249.581810,250.447872,250.318561,250.772112,250.626434,250.909173,251.004142
2014-06-22 14:35:00 PST,247.142012,247.143230,248.469329,248.434825,249.511726,249.581140,250.434854,250.305629,250.709728,250.600175,250.885728,250.980706
2014-06-22 14:36:00 PST,247.100896,247.102114,248.390310,248.355794,249.397133,249.415070,250.338028,250.208489,250.561644,250.485482,250.748188,250.752364
2014-06-22 14:37:00 PST,247.031530,247.073528,248.362870,248.328351,249.377058,249.391225,250.321161,250.191801,250.545603,250.469591,250.733876,250.738151
2014-06-22 14:38:00 PST,247.103481,247.100372,248.393023,248.395249,249.389888,249.404055,250.282826,250.190134,250.552545,250.476536,250.786542,250.757032
2014-06-22 14:39:00 PST,247.095781,247.092673,248.381970,248.384197,249.377941,249.392108,250.274212,250.181399,250.545431,250.474322,250.778850,250.749385
